"year_of_interest","avg_price","category_code","category_name","avg_payroll","industry_branch_code","industry_branch_name","GDP"
2008,21.096927536232062,118101,Cukr krystalový,26201.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
2008,21.096927536232062,118101,Cukr krystalový,22113.2500,P,Vzdělávání,214070259127.502
2008,21.096927536232062,118101,Cukr krystalový,21173.0000,Q,Zdravotní a sociální péče,214070259127.502
2008,21.096927536232062,118101,Cukr krystalový,18791.0000,R,"Kulturní, zábavní a rekreační činnosti",214070259127.502
2008,21.096927536232062,118101,Cukr krystalový,17990.5000,S,Ostatní činnosti,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,17763.7500,A,"Zemědělství, lesnictví, rybářství",214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,29272.5000,B,Těžba a dobývání,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,21570.2500,C,Zpracovatelský průmysl,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,35418.2500,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,21461.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,20935.7500,F,Stavebnictví,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,21332.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,22373.7500,H,Doprava a skladování,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,12471.5000,I,"Ubytování, stravování a pohostinství",214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,41787.2500,J,Informační a komunikační činnosti,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,45670.2500,K,Peněžnictví a pojišťovnictví,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,20790.2500,L,Činnosti v oblasti nemovitostí,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,30223.7500,M,"Profesní, vědecké a technické činnosti",214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,15527.0000,N,Administrativní a podpůrné činnosti,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,26201.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,22113.2500,P,Vzdělávání,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,21173.0000,Q,Zdravotní a sociální péče,214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,18791.0000,R,"Kulturní, zábavní a rekreační činnosti",214070259127.502
2008,8.26952173913042,122102,Přírodní minerální voda uhličitá,17990.5000,S,Ostatní činnosti,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",17763.7500,A,"Zemědělství, lesnictví, rybářství",214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",29272.5000,B,Těžba a dobývání,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",21570.2500,C,Zpracovatelský průmysl,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",35418.2500,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",21461.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",20935.7500,F,Stavebnictví,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",21332.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",22373.7500,H,Doprava a skladování,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",12471.5000,I,"Ubytování, stravování a pohostinství",214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",41787.2500,J,Informační a komunikační činnosti,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",45670.2500,K,Peněžnictví a pojišťovnictví,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",20790.2500,L,Činnosti v oblasti nemovitostí,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",30223.7500,M,"Profesní, vědecké a technické činnosti",214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",15527.0000,N,Administrativní a podpůrné činnosti,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",26201.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",22113.2500,P,Vzdělávání,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",21173.0000,Q,Zdravotní a sociální péče,214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",18791.0000,R,"Kulturní, zábavní a rekreační činnosti",214070259127.502
2008,8.96613043478259,213201,"Pivo výčepní, světlé, lahvové",17990.5000,S,Ostatní činnosti,214070259127.502
2008,80.44,2000001,Kapr živý,17763.7500,A,"Zemědělství, lesnictví, rybářství",214070259127.502
2008,80.44,2000001,Kapr živý,29272.5000,B,Těžba a dobývání,214070259127.502
2008,80.44,2000001,Kapr živý,21570.2500,C,Zpracovatelský průmysl,214070259127.502
2008,80.44,2000001,Kapr živý,35418.2500,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",214070259127.502
2008,80.44,2000001,Kapr živý,21461.0000,E,Zásobování vodou; činnosti související s odpady a sanacemi,214070259127.502
2008,80.44,2000001,Kapr živý,20935.7500,F,Stavebnictví,214070259127.502
2008,80.44,2000001,Kapr živý,21332.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,214070259127.502
2008,80.44,2000001,Kapr živý,22373.7500,H,Doprava a skladování,214070259127.502
2008,80.44,2000001,Kapr živý,12471.5000,I,"Ubytování, stravování a pohostinství",214070259127.502
2008,80.44,2000001,Kapr živý,41787.2500,J,Informační a komunikační činnosti,214070259127.502
2008,80.44,2000001,Kapr živý,45670.2500,K,Peněžnictví a pojišťovnictví,214070259127.502
2008,80.44,2000001,Kapr živý,20790.2500,L,Činnosti v oblasti nemovitostí,214070259127.502
2008,80.44,2000001,Kapr živý,30223.7500,M,"Profesní, vědecké a technické činnosti",214070259127.502
2008,80.44,2000001,Kapr živý,15527.0000,N,Administrativní a podpůrné činnosti,214070259127.502
2008,80.44,2000001,Kapr živý,26201.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,214070259127.502
2008,80.44,2000001,Kapr živý,22113.2500,P,Vzdělávání,214070259127.502
2008,80.44,2000001,Kapr živý,21173.0000,Q,Zdravotní a sociální péče,214070259127.502
2008,80.44,2000001,Kapr živý,18791.0000,R,"Kulturní, zábavní a rekreační činnosti",214070259127.502
2008,80.44,2000001,Kapr živý,17990.5000,S,Ostatní činnosti,214070259127.502
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,16187.5000,A,"Zemědělství, lesnictví, rybářství",208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,25733.2500,B,Těžba a dobývání,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,19842.5000,C,Zpracovatelský průmysl,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,31133.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,19743.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,19018.0000,F,Stavebnictví,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,19804.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,20653.5000,H,Doprava a skladování,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,12373.5000,I,"Ubytování, stravování a pohostinství",208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,38150.0000,J,Informační a komunikační činnosti,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,42372.0000,K,Peněžnictví a pojišťovnictví,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,20708.0000,L,Činnosti v oblasti nemovitostí,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,26886.5000,M,"Profesní, vědecké a technické činnosti",208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,15235.5000,N,Administrativní a podpůrné činnosti,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,25037.0000,O,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,21247.7500,P,Vzdělávání,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,20165.7500,Q,Zdravotní a sociální péče,208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,17903.2500,R,"Kulturní, zábavní a rekreační činnosti",208469898850.69
2007,23.856986111111116,111101,Rýže loupaná dlouhozrnná,17602.0000,S,Ostatní činnosti,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,16187.5000,A,"Zemědělství, lesnictví, rybářství",208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,25733.2500,B,Těžba a dobývání,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,19842.5000,C,Zpracovatelský průmysl,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,31133.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,19743.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,19018.0000,F,Stavebnictví,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,19804.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,20653.5000,H,Doprava a skladování,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,12373.5000,I,"Ubytování, stravování a pohostinství",208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,38150.0000,J,Informační a komunikační činnosti,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,42372.0000,K,Peněžnictví a pojišťovnictví,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,20708.0000,L,Činnosti v oblasti nemovitostí,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,26886.5000,M,"Profesní, vědecké a technické činnosti",208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,15235.5000,N,Administrativní a podpůrné činnosti,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,25037.0000,O,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,21247.7500,P,Vzdělávání,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,20165.7500,Q,Zdravotní a sociální péče,208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,17903.2500,R,"Kulturní, zábavní a rekreační činnosti",208469898850.69
2007,9.084277777777771,111201,Pšeničná mouka hladká,17602.0000,S,Ostatní činnosti,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,16187.5000,A,"Zemědělství, lesnictví, rybářství",208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,25733.2500,B,Těžba a dobývání,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,19842.5000,C,Zpracovatelský průmysl,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,31133.5000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,19743.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,19018.0000,F,Stavebnictví,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,19804.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,20653.5000,H,Doprava a skladování,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,12373.5000,I,"Ubytování, stravování a pohostinství",208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,38150.0000,J,Informační a komunikační činnosti,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,42372.0000,K,Peněžnictví a pojišťovnictví,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,20708.0000,L,Činnosti v oblasti nemovitostí,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,26886.5000,M,"Profesní, vědecké a technické činnosti",208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,15235.5000,N,Administrativní a podpůrné činnosti,208469898850.69
2007,18.846652777778004,111301,Chléb konzumní kmínový,25037.0000,O,Veřejná správa a obrana; povinné sociální zabezpečení,208469898850.69
